,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
1415,1415,3575122d-01a4-40ac-903a-41826eb7c9fd,D06,KONA,KONA,KONA,7/18/17,8/17/17,Y,actual,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T145859Z,RELEASE-2025
1416,1416,72b7bc1d-df06-40a9-8172-2e750e65cb3e,D06,KONA,KONA,KONA,8/17/17,9/16/17,Y,actual,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T154159Z,RELEASE-2025
1417,1417,48869599-fe17-4acc-a815-80b32453b8f2,D06,KONA,KONA,KONA,9/16/17,10/16/17,Y,actual,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T130032Z,RELEASE-2025
1418,1418,49f6f85f-4fdf-4288-bef4-1117c238c755,D06,KONA,KONA,KONA,10/16/17,11/15/17,Y,actual,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T102000Z,RELEASE-2025
1419,1419,2c61d7d7-7f44-4bf1-b7cc-b6d90fe3b731,D06,KONA,KONA,KONA,11/15/17,12/15/17,Y,actual,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T121454Z,RELEASE-2025
1420,1420,ab19c474-7378-42f6-a251-1f99650e7ab6,D06,KONA,KONA,KONA,12/15/17,1/14/18,Y,actual,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T121740Z,RELEASE-2025
1421,1421,bf098e90-1057-48d0-9b71-a81ed3efbbd5,D06,KONA,KONA,KONA,1/14/18,2/13/18,Y,actual,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T170310Z,RELEASE-2025
1422,1422,657956f1-01de-401c-88dd-36d944e48e0c,D06,KONA,KONA,KONA,2/13/18,3/15/18,Y,actual,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T010320Z,RELEASE-2025
1423,1423,5719c647-b645-4044-9cd7-66e3a460a1f8,D06,KONA,KONA,KONA,3/15/18,4/14/18,Y,actual,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T090323Z,RELEASE-2025
1424,1424,1e173968-c1ff-4f64-93e8-edf0100a435a,D06,KONA,KONA,KONA,4/14/18,5/11/18,N,,,KONA.20170419.plantReduction,NEON.DOC.003282vA,plantReduction,other,,,,,U,,,,primary,"Site Host ag practices and NEON TIS ag replication events at KO from summer of 2017 through spring of 2018 are listed below. Subsequent events will be recorded separately as they occur. Week of 19 Jun 2017 approx- Site hosts harvested the wheat that was growing in the field. 7 to 14 July 2017: NEON TIS harvested the wheat around NEON infrastructure. 18 Jul 2017: Site hosts harvested additional wheat in areas between the soil plots. 1 Aug 2017: Site hosts disked the field. 15 Aug: Site hosts sprayed the field with mix of Roundup and Base Camp 2,4-D Amine. 20 Sep 2017: Site hosts disked the field. 22 Sep 2017: NEON TIS sprayed the field with same mix of chemicals. 24 Oct 2017: NEON TIS roto-tilled the field on 24 Oct 2017. 29 Nov 2017: Site hosts sprayed the field with Buccaneer Plus (glyphosate) and BaseCamp LV6 (2,4-D). NEON TIS did not spray between the plots, tower, and hut due to time and resource constraints. 10 Apr 2018: Site hosts sprayed fertilizer. NEON TIS did not apply additional fertilizer due to probable good coverage around and between the infrastructure. 4 April 2018: Site hosts tilled the field. 5 April 2018: NEON TIS roto-tilled the areas between and around the soil plots and infrastructure. 18-19 Apr 2018: Site hosts planted corn. 23 April 2018: NEON TIS planted corn manually in the areas that could not be planted by the site hosts.",jflavin@battelleecology.org,,20241118T031406Z,RELEASE-2025
1426,1426,b06d031a-4aac-4435-ade2-1b46603967d8,D06,KONA,KONA,KONA,9/17/18,9/17/18,N,actual,,KONA.20180917.plantReduction,NEON.DOC.003282vB,plantReduction,other,,,,,U,,,,unknown,"On 17 Sept 2018 we cut the corn growing in and immediately around the soil plots, tower, hut, and phenology camera staff gauges. We placed the stalks vertically in the surrounding uncut corn where it can be processed by the site host's combine when he harvests the field within the next few days. We will then rack residue back into the areas which we cut ahead of time.",jflavin@battelleecology.org,,20241118T070637Z,RELEASE-2025
1427,1427,580cadeb-d122-4e68-9443-529990286a0a,D06,KONA,KONA,"KONA, SOILPL102390, SOILPL102419, SOILPL102446, SOILPL102479, SOILPL102506, TOWER102356, HUT110625, AIRSHED",10/2/18,10/2/18,N,actual,,KONA.20181002.plantReduction,NEON.DOC.003282vB,plantReduction,other,,,,,U,,,,primary,"Site host harvested the corn crop at the KO site on 27 and 28 Sept 2018. On 2 Oct 2018 TIS techs gathered crop residue from the field and distributed it over the areas in and between the soil plots, the tower, the hut, the phenocam stakes, etc to replicate the conditions in the remainder of the field following completion of the site host's harvest.",jflavin@battelleecology.org,,20241118T113737Z,RELEASE-2025
1436,1436,7a9751de-3207-43dd-9e8a-18c5afdbfbc8,D06,KONA,KONA,"KONA, SOILPL102390, SOILPL102419, SOILPL102446, SOILPL102479, SOILPL102506, MEGAPT100977, TOWER102356, HUT110625, AIRSHED",10/24/19,10/28/19,N,,,KONA.20191024.plantReduction,NEON.DOC.003282vB,plantReduction,removal-cropHarvest,,Glycine max (L.) Merr.,,,100%,,,,primary,,0000-0002-3172-0145,,20241118T123209Z,RELEASE-2025
1442,1442,f7b0ebe7-7268-4434-a23f-09ff031d82d3,D06,KONA,KONA,"KONA_048.basePlot.all, KONA_049.basePlot.all, KONA_050.basePlot.all, KONA_051.basePlot.all, KONA_052.basePlot.all, KONA_053.basePlot.all, KONA_054.basePlot.all, KONA_055.basePlot.all, KONA_056.basePlot.all, KONA_057.basePlot.all, KONA_058.basePlot.all, KONA_059.basePlot.all, KONA_060.basePlot.all, KONA_061.basePlot.all, KONA_062.basePlot.all, KONA_063.basePlot.all, KONA_064.basePlot.all, KONA_065.basePlot.all, KONA_066.basePlot.all, KONA_067.basePlot.all, KONA_068.basePlot.all, KONA_069.basePlot.all, KONA_070.basePlot.all, KONA_071.basePlot.all, KONA_072.basePlot.all, KONA_073.basePlot.all, KONA_074.basePlot.all, KONA_075.basePlot.all, KONA_076.basePlot.all, KONA_077.basePlot.all, KONA, SOILPL102390, SOILPL102419, SOILPL102446, SOILPL102479, SOILPL102506, MEGAPT100977, TOWER102356, HUT110625, AIRSHED",7/13/20,7/14/20,N,estimated,The latest start date is 2020-07-14.,KONA.20200713.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Triticum aestivum L.,,,100%,,,,primary,Wheat harvest,0000-0002-3172-0145,,20241118T055635Z,RELEASE-2025
1444,1444,c013a805-4199-40cd-a734-58a54ed5970f,D06,KONA,KONA,KONA_005.basePlot.all,8/12/20,8/25/20,N,estimated,The latest start date is 2020-08-25. The earliest end date is 2020-08-12.,KONA.20200812.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Zea mays L.,,,100%,,,,primary,,0000-0002-3172-0145,,20241118T171055Z,RELEASE-2025
1464,1464,9206d775-bb15-4009-9676-f5067aa3635e,D06,KONA,KONA,"KONA_019.basePlot.all, KONA_023.basePlot.all, KONA_019.tickPlot.tck, KONA_024.tickPlot.tck, KONA_001.mammalGrid.mam, KONA_041.mosquitoPoint.mos, KONA_042.mosquitoPoint.mos",6/17/21,7/8/21,N,estimated,Harvest occured sometime between the start date and end date,KONA.20210617.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Triticum aestivum L.,,,100%,,,,primary,,0000-0002-3172-0145,,20241118T163610Z,RELEASE-2025
