,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
908,908,fe60414c-7a8c-46b8-966a-fdedf45daa63,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",11/16/17,12/16/17,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T075555Z,RELEASE-2025
909,909,fd0aeca9-9ca9-442d-bc15-f212830c9633,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",12/16/17,1/15/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T093514Z,RELEASE-2025
910,910,fd445ff3-f09d-47b3-9649-7e7835fcabb8,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",1/15/18,2/14/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T025124Z,RELEASE-2025
911,911,99081f27-bdf3-473b-9053-409849bd7c10,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",2/14/18,3/16/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T123713Z,RELEASE-2025
912,912,1f35c02a-6234-4e58-ba43-65ab5dac2f19,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",3/16/18,4/15/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T031419Z,RELEASE-2025
913,913,7cd101c8-a151-47d8-afc0-ab4bfbdf8161,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",4/15/18,5/15/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T105144Z,RELEASE-2025
914,914,20dcd3c4-c553-49ee-a82f-d18366f6821a,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",5/15/18,6/14/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T201143Z,RELEASE-2025
915,915,4dcce588-669b-41ac-99ff-e5a419bffe3f,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",6/14/18,7/14/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T014424Z,RELEASE-2025
916,916,7870f821-766b-4fd2-8107-9b08ddbb2943,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",7/14/18,8/13/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T143831Z,RELEASE-2025
917,917,1a24dd08-164d-4673-84a2-f445c06443bd,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",8/13/18,9/12/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T191417Z,RELEASE-2025
918,918,db802189-6e5c-486d-8378-0287b034c280,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",9/12/18,10/12/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T063326Z,RELEASE-2025
919,919,2ec459b7-370d-4d04-961b-9971f47489cc,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",10/12/18,11/11/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T105706Z,RELEASE-2025
920,920,0ced1868-eaa1-47b0-a299-5e3611d87942,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",11/11/18,12/11/18,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T091345Z,RELEASE-2025
921,921,52f327a5-1166-4abd-8bdd-5229840f2798,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",12/11/18,1/10/19,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T051549Z,RELEASE-2025
922,922,0b6636f9-e9c5-483a-bbc2-5556951eec67,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",1/10/19,2/9/19,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T122128Z,RELEASE-2025
923,923,149a3c18-006e-4724-af10-129580fb3431,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",2/9/19,3/11/19,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T204228Z,RELEASE-2025
924,924,95a82287-cc0c-4b6e-b2e7-b224b5953ca4,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",3/11/19,4/10/19,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T140736Z,RELEASE-2025
925,925,d2655c48-5d0e-4ced-bdf9-59730197239d,D04,GUIL,GUIL,"GUIL.AOS.reach, GUIL.AOS.groundwater.well.006, GUIL.AOS.groundwater.well.005, GUIL.AOS.groundwater.well.004, GUIL.AOS.groundwater.well.003, GUIL.AOS.groundwater.well.002, GUIL.AOS.groundwater.well.001, GUIL.AOS.riparian.transect.10, GUIL.AOS.riparian.transect.09, GUIL.AOS.riparian.transect.08, GUIL.AOS.riparian.transect.07, GUIL.AOS.riparian.transect.06, GUIL.AOS.riparian.transect.05, GUIL.AOS.riparian.transect.04, GUIL.AOS.riparian.transect.03, GUIL.AOS.riparian.transect.02, GUIL.AOS.riparian.transect.01, GUIL.AOS.gauge, GUIL.AOS.discharge, GUIL.AOS.S2, CFGLOC101332, CFGLOC101328, CFGLOC101329, CFGLOC101330, CFGLOC101331, CFGLOC101333, SGAUGE104151, CFGLOC113843, S1LOC101319, CFGLOC113840, CFGLOC113841, CFGLOC101321, CFGLOC101322, CFGLOC101320, S2LOC101323, CFGLOC101325, CFGLOC101324, METSTN101336, CFGLOC101340, CFGLOC101339, CFGLOC101341, CFGLOC101342, CFGLOC101337, CFGLOC101338, CFGLOC101344, CFGLOC101344, CFGLOC101343",4/10/19,5/10/19,Y,actual,,GUIL.20150101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,other,,,,,,,,,secondary,There are daily community groundwater withdrawals that impact NEON surface and groundwater table elevation. Quantities are unknown.,,,20241118T105335Z,RELEASE-2025
